date,method,rank,symbol,sector,sector_class,market_cap,sel_mos,piotroski,altman_z,cycle_flag,years_history,price,last_price_date
2023-04-28,earnings_yield_gap,8,JXN,Financial Services,insurance,3193752107.0,0.1911,5,0.147,NORMAL,6,36.01,2023-04-28
2023-04-28,earnings_yield_gap,9,SBGI,Communication Services,operating,1405347840.0,0.1168,8,2.903,PEAK_CYCLE,12,19.89,2023-04-28
2023-04-28,earnings_yield_gap,10,BHF,Financial Services,insurance,3252287625.6,-0.1202,6,1.026,PEAK_CYCLE,10,44.2,2023-04-28
2023-04-28,earnings_yield_gap,11,UHAL,Industrials,operating,11972515352.8,0.0576,7,1.861,NORMAL,11,61.06,2023-04-28
2023-04-28,earnings_yield_gap,12,NMM,Industrials,operating,713796046.83,0.1572,4,0.643,NORMAL,12,23.67,2023-04-28
2023-04-28,earnings_yield_gap,13,NOAH,Financial Services,financial,216952556.08,-0.0227,4,1.738,PEAK_CYCLE,12,15.86,2023-04-28
2023-04-28,earnings_yield_gap,14,YPF,Energy,operating,4367040317.36,0.1225,8,1.04,NORMAL,12,11.12,2023-04-28
2023-04-28,earnings_yield_gap,15,B,Basic Materials,operating,33053411820.8,0.0857,5,1.726,PEAK_CYCLE,12,19.04,2023-04-28
2023-04-28,earnings_yield_gap,16,EXE,Energy,operating,12068055480.0,0.1257,6,2.995,NORMAL,12,82.68,2023-04-28
2023-04-28,earnings_yield_gap,17,HOV,Consumer Cyclical,operating,496324560.0,0.1953,5,2.188,PEAK_CYCLE,12,73.77,2023-04-28
2023-04-28,earnings_yield_gap,18,RZB,,operating,1714841000.0,0.5582,6,0.475,NORMAL,8,25.33,2023-04-28
2023-04-28,earnings_yield_gap,19,BBAR,Financial Services,financial,874132930.48,0.1496,6,3.449,NORMAL,12,4.28,2023-04-28
2023-04-28,earnings_yield_gap,20,CEPU,Utilities,utility,918077450.0,0.0534,5,2.01,NORMAL,12,6.1,2023-04-28
2023-04-28,ev_gross_profit,1,PRG,Industrials,operating,1569571830.0,0.1738,6,4.933,PEAK_CYCLE,12,30.23,2023-04-28
2023-04-28,ev_gross_profit,2,USNA,Consumer Defensive,operating,1281604700.0,0.1551,5,8.41,TROUGH_CYCLE,12,66.37,2023-04-28
2023-04-28,ev_gross_profit,3,NATR,Consumer Defensive,operating,211812960.0,0.1706,6,4.255,NORMAL,12,10.96,2023-04-28
2023-04-28,ev_gross_profit,4,KFRC,Industrials,operating,1212547420.0,0.1128,8,11.023,NORMAL,12,59.14,2023-04-28
2023-04-28,ev_gross_profit,5,SFIX,Consumer Cyclical,operating,370881830.0,-0.9359,3,2.327,TROUGH_CYCLE,7,3.41,2023-04-28
2023-04-28,ev_gross_profit,6,CHWY,Consumer Cyclical,operating,13265147700.0,0.1487,6,6.199,NORMAL,7,31.01,2023-04-28
2023-04-28,ev_gross_profit,7,STC,Financial Services,insurance,1139002550.0,0.1655,5,2.378,PEAK_CYCLE,12,41.65,2023-04-28
2023-04-28,ev_gross_profit,8,MDXG,Healthcare,operating,422653544.98,0.1484,4,3.297,NORMAL,11,3.83,2023-04-28
2023-04-28,ev_gross_profit,9,BWMX,Consumer Cyclical,operating,482020670.0,0.1742,6,4.11,NORMAL,5,12.91,2023-04-28
2023-04-28,ev_gross_profit,10,YELP,Communication Services,operating,2196187840.0,0.1482,5,4.891,NORMAL,12,29.92,2023-04-28
2023-04-28,ev_gross_profit,11,OOMA,Communication Services,operating,301430257.5,0.3485,4,2.912,NORMAL,11,12.3,2023-04-28
2023-04-28,ev_gross_profit,12,RHI,Industrials,operating,7969483000.0,0.1192,9,7.515,PEAK_CYCLE,12,73.0,2023-04-28
2023-04-28,ev_gross_profit,13,RVLV,Consumer Cyclical,operating,1538838000.0,0.059,5,8.289,NORMAL,7,20.65,2023-04-28
2023-04-28,ev_gross_profit,14,EXPI,,operating,1826213728.85,-0.1666,7,20.902,NORMAL,8,11.69,2023-04-28
2023-04-28,ev_gross_profit,15,HVT,Consumer Cyclical,operating,513525320.0,0.5,7,4.154,PEAK_CYCLE,12,30.14,2023-04-28
2023-04-28,ev_gross_profit,16,QXO,Industrials,operating,65311891200.0,0.1465,3,3299.172,NORMAL,12,202.24,2023-04-28
2023-04-28,ev_gross_profit,17,UI,Technology,operating,14353683650.0,-0.0554,3,10.63,NORMAL,12,232.55,2023-04-28
2023-04-28,ev_gross_profit,18,SWBI,Industrials,operating,573690560.0,0.5,5,7.915,NORMAL,12,12.02,2023-04-28
2023-04-28,ev_gross_profit,19,NVO,Healthcare,operating,379701330000.0,-0.1236,7,3.605,NORMAL,12,83.55,2023-04-28
2023-04-28,ev_gross_profit,20,BNTX,Healthcare,operating,28537152000.0,0.1975,6,9.958,NORMAL,6,114.24,2023-04-28
2023-04-28,rd_capitalized_dcf,1,CCU,Consumer Defensive,operating,2968956605.0,0.5,6,1.797,NORMAL,11,16.07,2023-04-28
2023-04-28,rd_capitalized_dcf,2,CRESY,Industrials,operating,406614763.0,0.5,6,1.652,NORMAL,12,5.93,2023-04-28
2023-04-28,rd_capitalized_dcf,3,EC,Energy,operating,19982713614.48,0.5,8,1.45,NORMAL,12,9.72,2023-04-28
2023-04-28,rd_capitalized_dcf,4,GTX,Consumer Cyclical,operating,537527693.92,0.181,6,1.31,NORMAL,8,8.26,2023-04-28
2023-04-28,rd_capitalized_dcf,5,IRS,Industrials,operating,402916792.0,0.5,6,1.169,NORMAL,12,5.77,2023-04-28
2023-04-28,rd_capitalized_dcf,6,YPF,Energy,operating,4367040317.36,0.1225,8,1.04,NORMAL,12,11.12,2023-04-28
2023-04-28,rd_capitalized_dcf,7,SOHU,Technology,operating,463370700.0,0.5763,4,1.437,NORMAL,12,13.26,2023-04-28
2023-04-28,rd_capitalized_dcf,8,SHEN,Communication Services,operating,1043725550.0,0.7249,3,2.91,TROUGH_CYCLE,12,20.81,2023-04-28
2023-04-28,rd_capitalized_dcf,9,EBAY,Consumer Cyclical,operating,25907940000.0,0.1122,5,4.425,NORMAL,12,46.43,2023-04-28
2023-04-28,rd_capitalized_dcf,10,TBPH,Healthcare,operating,796990530.0,0.7362,5,1.146,NORMAL,12,10.83,2023-04-28
2023-04-28,rd_capitalized_dcf,11,CYD,Industrials,operating,315425998.8,0.441,4,1.448,TROUGH_CYCLE,12,7.72,2023-04-28
2023-04-28,rd_capitalized_dcf,12,FLGT,Healthcare,operating,915605480.0,0.1968,5,6.877,NORMAL,9,29.57,2023-04-28
2023-04-28,rd_capitalized_dcf,13,BNTX,Healthcare,operating,28537152000.0,0.1975,6,9.958,NORMAL,6,114.24,2023-04-28
2023-04-28,rd_capitalized_dcf,14,GSK,Healthcare,operating,73573260000.0,0.0775,6,1.783,NORMAL,12,36.03,2023-04-28
2023-04-28,rd_capitalized_dcf,15,CMRE,Industrials,operating,823861198.6,0.1587,8,1.213,PEAK_CYCLE,12,6.7,2023-04-28
2023-04-28,rd_capitalized_dcf,16,INVA,Healthcare,operating,1117270770.0,0.8757,3,1.898,NORMAL,12,11.73,2023-04-28
2023-04-28,rd_capitalized_dcf,17,SWBI,Industrials,operating,573690560.0,0.5,5,7.915,NORMAL,12,12.02,2023-04-28
2023-04-28,rd_capitalized_dcf,18,TV,Communication Services,operating,3040032820.0,0.0135,5,1.093,TROUGH_CYCLE,12,5.06,2023-04-28
2023-04-28,rd_capitalized_dcf,19,RZB,,operating,1714841000.0,0.5582,6,0.475,NORMAL,8,25.33,2023-04-28
2023-04-28,rd_capitalized_dcf,20,PBR-A,Energy,operating,61894734978.7,0.5,8,1.92,PEAK_CYCLE,12,9.49,2023-04-28
2023-04-28,owner_earnings,1,AMCX,Communication Services,operating,773601390.0,0.1416,4,1.392,TROUGH_CYCLE,12,17.69,2023-04-28
2023-04-28,owner_earnings,2,CCU,Consumer Defensive,operating,2968956605.0,0.5,6,1.797,NORMAL,11,16.07,2023-04-28
2023-04-28,owner_earnings,3,CRESY,Industrials,operating,406614763.0,0.5,6,1.652,NORMAL,12,5.93,2023-04-28
2023-04-28,owner_earnings,4,EC,Energy,operating,19982713614.48,0.5,8,1.45,NORMAL,12,9.72,2023-04-28
2023-04-28,owner_earnings,5,IRS,Industrials,operating,402916792.0,0.5,6,1.169,NORMAL,12,5.77,2023-04-28
2023-04-28,owner_earnings,6,SBGI,Communication Services,operating,1405347840.0,0.1168,8,2.903,PEAK_CYCLE,12,19.89,2023-04-28
2023-04-28,owner_earnings,7,YPF,Energy,operating,4367040317.36,0.1225,8,1.04,NORMAL,12,11.12,2023-04-28
2023-04-28,owner_earnings,8,UPBD,Technology,operating,1572033560.0,0.1295,8,3.047,NORMAL,12,26.66,2023-04-28
2023-04-28,owner_earnings,9,GTX,Consumer Cyclical,operating,537527693.92,0.181,6,1.31,NORMAL,8,8.26,2023-04-28
2023-04-28,owner_earnings,10,SOHU,Technology,operating,463370700.0,0.5763,4,1.437,NORMAL,12,13.26,2023-04-28
2023-04-28,owner_earnings,11,RZB,,operating,1714841000.0,0.5582,6,0.475,NORMAL,8,25.33,2023-04-28
2023-04-28,owner_earnings,12,WTI,Energy,operating,634043300.0,0.5,7,1.238,NORMAL,12,4.37,2023-04-28
2023-04-28,owner_earnings,13,QUAD,Industrials,operating,183225000.0,0.1388,7,1.666,NORMAL,12,3.49,2023-04-28
2023-04-28,owner_earnings,14,EBAY,Consumer Cyclical,operating,25907940000.0,0.1122,5,4.425,NORMAL,12,46.43,2023-04-28
2023-04-28,owner_earnings,15,INVA,Healthcare,operating,1117270770.0,0.8757,3,1.898,NORMAL,12,11.73,2023-04-28
2023-04-28,owner_earnings,16,PATK,Consumer Cyclical,operating,1111816500.0,0.5,8,3.324,PEAK_CYCLE,12,45.75,2023-04-28
2023-04-28,owner_earnings,17,NRG,Utilities,utility,8064120000.0,0.1659,4,1.703,NORMAL,12,34.17,2023-04-28
2023-04-28,owner_earnings,18,BWLP,Industrials,operating,1075203040.0,0.1693,8,1.992,NORMAL,7,7.94,2023-04-28
2023-04-28,owner_earnings,19,PBR-A,Energy,operating,61894734978.7,0.5,8,1.92,PEAK_CYCLE,12,9.49,2023-04-28
2023-04-28,owner_earnings,20,ARLP,Energy,operating,2657108124.91,0.1407,9,3.425,PEAK_CYCLE,12,20.89,2023-04-28
2023-04-28,epv,1,CCU,Consumer Defensive,operating,2968956605.0,0.5,6,1.797,NORMAL,11,16.07,2023-04-28
2023-04-28,epv,2,CRESY,Industrials,operating,406614763.0,0.5,6,1.652,NORMAL,12,5.93,2023-04-28
2023-04-28,epv,3,EC,Energy,operating,19982713614.48,0.5,8,1.45,NORMAL,12,9.72,2023-04-28
2023-04-28,epv,4,IRS,Industrials,operating,402916792.0,0.5,6,1.169,NORMAL,12,5.77,2023-04-28
2023-04-28,epv,5,OPY,,operating,471413120.0,0.3282,4,1.666,NORMAL,8,37.39,2023-04-28
2023-04-28,epv,6,RZB,,operating,1714841000.0,0.5582,6,0.475,NORMAL,8,25.33,2023-04-28
2023-04-28,epv,7,TPC,Industrials,operating,272017200.0,0.7672,4,1.284,TROUGH_CYCLE,12,5.3,2023-04-28
2023-04-28,epv,8,FLGT,Healthcare,operating,915605480.0,0.1968,5,6.877,NORMAL,9,29.57,2023-04-28
2023-04-28,epv,9,CYD,Industrials,operating,315425998.8,0.441,4,1.448,TROUGH_CYCLE,12,7.72,2023-04-28
2023-04-28,epv,10,BNTX,Healthcare,operating,28537152000.0,0.1975,6,9.958,NORMAL,6,114.24,2023-04-28
2023-04-28,epv,11,TX,Basic Materials,operating,8509937797.95,0.5,6,4.379,NORMAL,12,43.35,2023-04-28
2023-04-28,epv,12,SWBI,Industrials,operating,573690560.0,0.5,5,7.915,NORMAL,12,12.02,2023-04-28
2023-04-28,epv,13,GTX,Consumer Cyclical,operating,537527693.92,0.181,6,1.31,NORMAL,8,8.26,2023-04-28
2023-04-28,epv,14,GIII,Consumer Cyclical,operating,748152100.0,0.1979,4,2.803,NORMAL,12,15.7,2023-04-28
2023-04-28,epv,15,PBR-A,Energy,operating,61894734978.7,0.5,8,1.92,PEAK_CYCLE,12,9.49,2023-04-28
2023-04-28,epv,16,EQNR,Energy,operating,91479420000.0,0.5,9,3.893,PEAK_CYCLE,12,28.74,2023-04-28
2023-04-28,epv,17,VET,Energy,operating,2133957420.0,0.5,7,1.538,NORMAL,12,12.67,2023-04-28
2023-04-28,epv,18,PBR,Energy,operating,69264708690.6,0.5,7,1.957,PEAK_CYCLE,12,10.62,2023-04-28
2023-04-28,epv,19,SOHU,Technology,operating,463370700.0,0.5763,4,1.437,NORMAL,12,13.26,2023-04-28
2023-04-28,epv,20,INVA,Healthcare,operating,1117270770.0,0.8757,3,1.898,NORMAL,12,11.73,2023-04-28
2023-04-28,graham_revised,1,CCU,Consumer Defensive,operating,2968956605.0,0.5,6,1.797,NORMAL,11,16.07,2023-04-28
2023-04-28,graham_revised,2,CRESY,Industrials,operating,406614763.0,0.5,6,1.652,NORMAL,12,5.93,2023-04-28
2023-04-28,graham_revised,3,EC,Energy,operating,19982713614.48,0.5,8,1.45,NORMAL,12,9.72,2023-04-28
2023-04-28,graham_revised,4,GTX,Consumer Cyclical,operating,537527693.92,0.181,6,1.31,NORMAL,8,8.26,2023-04-28
2023-04-28,graham_revised,5,IRS,Industrials,operating,402916792.0,0.5,6,1.169,NORMAL,12,5.77,2023-04-28
2023-04-28,graham_revised,6,SBGI,Communication Services,operating,1405347840.0,0.1168,8,2.903,PEAK_CYCLE,12,19.89,2023-04-28
2023-04-28,graham_revised,7,YPF,Energy,operating,4367040317.36,0.1225,8,1.04,NORMAL,12,11.12,2023-04-28
2023-04-28,graham_revised,8,DSX,Industrials,operating,329942847.96,0.1096,7,0.278,NORMAL,12,3.96,2023-04-28
2023-04-28,graham_revised,9,WOR,Industrials,operating,1866853730.0,0.124,5,2.93,NORMAL,12,36.61,2023-04-28
2023-04-28,graham_revised,10,TALO,Energy,operating,1140599290.0,0.1393,8,1.357,NORMAL,8,13.63,2023-04-28
2023-04-28,graham_revised,11,SSL,Basic Materials,operating,8266398000.0,0.1547,6,1.648,NORMAL,12,13.02,2023-04-28
2023-04-28,graham_revised,12,THO,Consumer Cyclical,operating,4366964914.92,0.5,8,4.505,PEAK_CYCLE,12,79.02,2023-04-28
2023-04-28,graham_revised,13,CLF,Basic Materials,operating,8059120000.0,0.5,6,2.366,NORMAL,12,15.38,2023-04-28
2023-04-28,graham_revised,14,PATK,Consumer Cyclical,operating,1111816500.0,0.5,8,3.324,PEAK_CYCLE,12,45.75,2023-04-28
2023-04-28,graham_revised,15,CMRE,Industrials,operating,823861198.6,0.1587,8,1.213,PEAK_CYCLE,12,6.7,2023-04-28
2023-04-28,graham_revised,16,SWBI,Industrials,operating,573690560.0,0.5,5,7.915,NORMAL,12,12.02,2023-04-28
2023-04-28,graham_revised,17,HCC,Energy,operating,1787787550.0,0.5,8,5.46,NORMAL,8,34.57,2023-04-28
2023-04-28,graham_revised,18,INVA,Healthcare,operating,1117270770.0,0.8757,3,1.898,NORMAL,12,11.73,2023-04-28
2023-04-28,graham_revised,19,M,Consumer Cyclical,operating,4593174000.0,0.9292,6,2.646,NORMAL,12,16.34,2023-04-28
2023-04-28,graham_revised,20,CIG,Utilities,utility,5320868053.14,0.1475,6,1.532,NORMAL,11,1.86,2023-04-28
2023-04-28,acquirers_multiple,1,ZIM,Industrials,operating,2055994255.23,0.2,4,3.658,PEAK_CYCLE,11,17.07,2023-04-28
2023-04-28,acquirers_multiple,2,BXC,Industrials,operating,658423880.0,0.1994,7,5.491,PEAK_CYCLE,12,70.06,2023-04-28
2023-04-28,acquirers_multiple,3,ASTL,Basic Materials,operating,1093408045.93,0.1989,9,4.387,PEAK_CYCLE,6,7.39,2023-04-28
2023-04-28,acquirers_multiple,4,CCU,Consumer Defensive,operating,2968956605.0,0.5,6,1.797,NORMAL,11,16.07,2023-04-28
2023-04-28,acquirers_multiple,5,LU,Financial Services,financial,1950525600.0,0.1983,5,0.95,NORMAL,6,6.8,2023-04-28
2023-04-28,acquirers_multiple,6,HSBC,Financial Services,financial,144099060000.0,0.1981,7,0.28,NORMAL,12,36.05,2023-04-28
2023-04-28,acquirers_multiple,7,GIII,Consumer Cyclical,operating,748152100.0,0.1979,4,2.803,NORMAL,12,15.7,2023-04-28
2023-04-28,acquirers_multiple,8,TX,Basic Materials,operating,8509937797.95,0.5,6,4.379,NORMAL,12,43.35,2023-04-28
2023-04-28,acquirers_multiple,9,FLGT,Healthcare,operating,915605480.0,0.1968,5,6.877,NORMAL,9,29.57,2023-04-28
2023-04-28,acquirers_multiple,10,MTH,Consumer Cyclical,operating,4751154060.0,0.4706,8,5.287,PEAK_CYCLE,12,64.03,2023-04-28
2023-04-28,acquirers_multiple,11,CCS,Consumer Cyclical,operating,2220734142.9,0.5,6,4.017,PEAK_CYCLE,11,67.34,2023-04-28
2023-04-28,acquirers_multiple,12,SENEA,Consumer Defensive,operating,417832800.0,0.1958,3,3.804,PEAK_CYCLE,12,47.6,2023-04-28
2023-04-28,acquirers_multiple,13,HOV,Consumer Cyclical,operating,496324560.0,0.1953,5,2.188,PEAK_CYCLE,12,73.77,2023-04-28
2023-04-28,acquirers_multiple,14,TMHC,Consumer Cyclical,operating,5007962890.0,0.1947,9,3.635,PEAK_CYCLE,12,43.09,2023-04-28
2023-04-28,acquirers_multiple,15,ENVA,Financial Services,financial,1470573316.08,0.1945,6,2.607,NORMAL,12,43.92,2023-04-28
2023-04-28,acquirers_multiple,16,EC,Energy,operating,19982713614.48,0.5,8,1.45,NORMAL,12,9.72,2023-04-28
2023-04-28,acquirers_multiple,17,SNEX,Financial Services,financial,1968174139.82,0.1907,4,3.922,NORMAL,12,29.06,2023-04-28
2023-04-28,acquirers_multiple,18,GRBK,Consumer Cyclical,operating,1788475490.0,0.1852,8,5.354,PEAK_CYCLE,12,37.27,2023-04-28
2023-04-28,acquirers_multiple,19,MTG,Financial Services,insurance,4627975230.0,0.1998,8,4.432,NORMAL,12,14.87,2023-04-28
2023-04-28,acquirers_multiple,20,EQH,Financial Services,insurance,9873601000.0,0.1996,5,0.234,NORMAL,9,25.99,2023-04-28
2023-04-28,iv15_deep_value,1,INVA,Healthcare,operating,1117270770.0,0.8757,3,1.898,NORMAL,12,11.73,2023-04-28
2023-04-28,iv15_deep_value,2,SU,Energy,operating,43534800000.0,0.5,9,2.444,PEAK_CYCLE,12,31.32,2023-04-28
2023-04-28,iv15_deep_value,3,RIO,Basic Materials,operating,104278104000.0,0.6248,4,3.252,NORMAL,12,63.99,2023-04-28
2023-04-28,iv15_deep_value,4,THO,Consumer Cyclical,operating,4366964914.92,0.5,8,4.505,PEAK_CYCLE,12,79.02,2023-04-28
2023-04-28,iv15_deep_value,5,RZB,,operating,1714841000.0,0.5582,6,0.475,NORMAL,8,25.33,2023-04-28
2023-04-28,iv15_deep_value,6,CF,Basic Materials,operating,14616636000.0,0.5,9,4.483,PEAK_CYCLE,12,71.58,2023-04-28
2023-04-28,iv15_deep_value,7,PATK,Consumer Cyclical,operating,1111816500.0,0.5,8,3.324,PEAK_CYCLE,12,45.75,2023-04-28
2023-04-28,iv15_deep_value,8,TOL,Consumer Cyclical,operating,7539782250.0,0.5,7,3.449,PEAK_CYCLE,12,63.91,2023-04-28
2023-04-28,iv15_deep_value,9,SCSC,Technology,operating,704481300.0,0.557,4,3.455,NORMAL,12,27.35,2023-04-28
2023-04-28,iv15_deep_value,10,WGO,Consumer Cyclical,operating,1917747900.0,0.5,8,4.859,PEAK_CYCLE,12,58.14,2023-04-28
2023-04-28,iv15_deep_value,11,ATHM,Communication Services,operating,3703780095.7,0.5,5,2.438,TROUGH_CYCLE,12,29.65,2023-04-28
2023-04-28,iv15_deep_value,12,BKE,Consumer Cyclical,operating,1664127430.0,0.5,3,5.675,NORMAL,12,33.53,2023-04-28
2023-04-28,iv15_deep_value,13,CCU,Consumer Defensive,operating,2968956605.0,0.5,6,1.797,NORMAL,11,16.07,2023-04-28
2023-04-28,iv15_deep_value,14,CLF,Basic Materials,operating,8059120000.0,0.5,6,2.366,NORMAL,12,15.38,2023-04-28
2023-04-28,iv15_deep_value,15,CRESY,Industrials,operating,406614763.0,0.5,6,1.652,NORMAL,12,5.93,2023-04-28
2023-04-28,iv15_deep_value,16,E,Energy,operating,52837903560.0,0.5,8,2.017,NORMAL,12,30.28,2023-04-28
2023-04-28,iv15_deep_value,17,EC,Energy,operating,19982713614.48,0.5,8,1.45,NORMAL,12,9.72,2023-04-28
2023-04-28,iv15_deep_value,18,HCC,Energy,operating,1787787550.0,0.5,8,5.46,NORMAL,8,34.57,2023-04-28
2023-04-28,iv15_deep_value,19,IRS,Industrials,operating,402916792.0,0.5,6,1.169,NORMAL,12,5.77,2023-04-28
2023-04-28,iv15_deep_value,20,REZI,Industrials,operating,2652200000.0,0.5,4,2.037,NORMAL,8,17.8,2023-04-28
2023-05-28,dcf_fcff,1,CCU,Consumer Defensive,operating,2907988610.0,0.9458,4,1.573,NORMAL,12,15.74,2023-05-26
2023-05-28,dcf_fcff,2,CRESY,Industrials,operating,443642077.0,0.5,6,1.652,NORMAL,12,6.47,2023-05-26
2023-05-28,dcf_fcff,3,EC,Energy,operating,19201496415.56,0.5,8,1.45,NORMAL,12,9.34,2023-05-26
2023-05-28,dcf_fcff,4,IRS,Industrials,operating,432943520.0,0.5,6,1.169,NORMAL,12,6.2,2023-05-26
2023-05-28,dcf_fcff,5,RZB,,operating,1666774000.0,0.5706,6,0.475,NORMAL,8,24.62,2023-05-26
2023-05-28,dcf_fcff,6,YPF,Energy,operating,4367040317.36,0.1201,8,1.04,NORMAL,12,11.12,2023-05-26
2023-05-28,dcf_fcff,7,SBGI,Communication Services,operating,1116364800.0,0.1218,8,2.874,PEAK_CYCLE,12,15.8,2023-05-26
2023-05-28,dcf_fcff,8,TK,Energy,operating,598418095.94,0.1996,9,1.447,NORMAL,12,5.86,2023-05-26
2023-05-28,dcf_fcff,9,TAL,Consumer Defensive,operating,414724804.65,0.8848,4,1.505,TROUGH_CYCLE,11,5.85,2023-05-26
2023-05-28,dcf_fcff,10,AMCX,Communication Services,operating,529145100.0,0.148,4,1.36,TROUGH_CYCLE,12,12.1,2023-05-26
2023-05-28,dcf_fcff,11,TSSI,Technology,operating,8024400.0,0.0576,5,-1.709,NORMAL,12,0.4,2023-05-26
2023-05-28,dcf_fcff,12,INVA,Healthcare,operating,1251571860.0,0.8607,3,2.019,NORMAL,12,13.14,2023-05-26
2023-05-28,dcf_fcff,13,PBR-A,Energy,operating,69786476741.0,0.5,8,1.96,PEAK_CYCLE,12,10.7,2023-05-26
2023-05-28,dcf_fcff,14,PBR,Energy,operating,78069544541.1,0.5,7,2.002,PEAK_CYCLE,12,11.97,2023-05-26
2023-05-28,dcf_fcff,15,GPRK,Energy,operating,602421843.22,0.1689,8,3.172,NORMAL,12,10.06,2023-05-26
2023-05-28,dcf_fcff,16,MRVI,Healthcare,operating,1718619750.0,0.1831,5,2.602,NORMAL,5,13.05,2023-05-26
2023-05-28,dcf_fcff,17,SWBI,Industrials,operating,584668000.0,0.5,5,7.963,NORMAL,12,12.25,2023-05-26
2023-05-28,dcf_fcff,18,TPC,Industrials,operating,304351320.0,0.7396,4,1.29,TROUGH_CYCLE,12,5.93,2023-05-26
2023-05-28,dcf_fcff,19,FLGT,Healthcare,operating,1218123760.0,0.1939,5,8.439,NORMAL,9,39.34,2023-05-26
2023-05-28,dcf_fcff,20,QUAD,Industrials,operating,170100000.0,0.1383,7,1.661,NORMAL,12,3.24,2023-05-26
2023-05-28,earnings_yield_gap,1,EC,Energy,operating,19201496415.56,0.5,8,1.45,NORMAL,12,9.34,2023-05-26
2023-05-28,earnings_yield_gap,2,CRESY,Industrials,operating,443642077.0,0.5,6,1.652,NORMAL,12,6.47,2023-05-26
2023-05-28,earnings_yield_gap,3,IRS,Industrials,operating,432943520.0,0.5,6,1.169,NORMAL,12,6.2,2023-05-26
2023-05-28,earnings_yield_gap,4,BBAR,Financial Services,financial,898641330.4,0.1496,6,3.449,NORMAL,12,4.4,2023-05-26
2023-05-28,earnings_yield_gap,5,BSAC,Financial Services,financial,8621410301.1,-0.1222,5,0.326,TROUGH_CYCLE,12,18.3,2023-05-26
2023-05-28,earnings_yield_gap,6,GGAL,Financial Services,financial,1728477648.0,0.1958,5,0.906,TROUGH_CYCLE,12,11.68,2023-05-26
2023-05-28,earnings_yield_gap,7,CEPU,Utilities,utility,967743935.0,0.0531,5,2.01,NORMAL,12,6.43,2023-05-26
2023-05-28,earnings_yield_gap,8,CCU,Consumer Defensive,operating,2907988610.0,0.9458,4,1.573,NORMAL,12,15.74,2023-05-26
2023-05-28,earnings_yield_gap,9,ZIM,Industrials,operating,1659730570.42,0.2,4,3.617,PEAK_CYCLE,11,13.78,2023-05-26
2023-05-28,earnings_yield_gap,10,SBGI,Communication Services,operating,1116364800.0,0.1218,8,2.874,PEAK_CYCLE,12,15.8,2023-05-26
2023-05-28,earnings_yield_gap,11,JXN,Financial Services,insurance,2630566162.0,0.192,5,0.146,NORMAL,6,29.66,2023-05-26
2023-05-28,earnings_yield_gap,12,BHF,Financial Services,insurance,3049203601.92,-0.1202,6,1.025,PEAK_CYCLE,10,41.44,2023-05-26
2023-05-28,earnings_yield_gap,13,UHAL,Industrials,operating,12388200458.4,0.0514,7,1.883,NORMAL,11,63.18,2023-05-26
2023-05-28,earnings_yield_gap,14,NMM,Industrials,operating,632977567.51,0.1607,4,0.624,NORMAL,12,20.99,2023-05-26
2023-05-28,earnings_yield_gap,15,NOAH,Financial Services,financial,202589366.68,-0.023,4,1.734,PEAK_CYCLE,12,14.81,2023-05-26
2023-05-28,earnings_yield_gap,16,YPF,Energy,operating,4367040317.36,0.1201,8,1.04,NORMAL,12,11.12,2023-05-26
2023-05-28,earnings_yield_gap,17,B,Basic Materials,operating,29494614854.8,0.0996,5,1.58,PEAK_CYCLE,12,16.99,2023-05-26
2023-05-28,earnings_yield_gap,18,EXE,Energy,operating,11330952430.0,0.1254,6,2.925,NORMAL,12,77.63,2023-05-26
2023-05-28,earnings_yield_gap,19,HOV,Consumer Cyclical,operating,624358400.0,0.1926,5,2.224,PEAK_CYCLE,12,92.8,2023-05-26
2023-05-28,earnings_yield_gap,20,RZB,,operating,1666774000.0,0.5706,6,0.475,NORMAL,8,24.62,2023-05-26
2023-05-28,ev_gross_profit,1,PRG,Industrials,operating,1723257990.0,0.1672,6,5.033,PEAK_CYCLE,12,33.19,2023-05-26
2023-05-28,ev_gross_profit,2,USNA,Consumer Defensive,operating,1212088700.0,0.1584,5,8.153,TROUGH_CYCLE,12,62.77,2023-05-26
2023-05-28,ev_gross_profit,3,NATR,Consumer Defensive,operating,212586000.0,0.1693,6,4.261,NORMAL,12,11.0,2023-05-26
2023-05-28,ev_gross_profit,4,KFRC,Industrials,operating,1197580230.0,0.1125,8,10.981,NORMAL,12,58.41,2023-05-26
2023-05-28,ev_gross_profit,5,SFIX,Consumer Cyclical,operating,380670500.0,-0.987,3,2.34,TROUGH_CYCLE,7,3.5,2023-05-26
2023-05-28,ev_gross_profit,6,CHWY,Consumer Cyclical,operating,13046985000.0,0.1485,6,6.143,NORMAL,7,30.5,2023-05-26
2023-05-28,ev_gross_profit,7,STC,Financial Services,insurance,1228153770.0,0.1598,5,2.417,PEAK_CYCLE,12,44.91,2023-05-26
2023-05-28,ev_gross_profit,8,YELP,Communication Services,operating,2488327800.0,0.1483,5,5.465,NORMAL,12,33.9,2023-05-26
2023-05-28,ev_gross_profit,9,OOMA,Communication Services,operating,317114433.5,0.3146,4,3.051,NORMAL,11,12.94,2023-05-26
2023-05-28,ev_gross_profit,10,RHI,Industrials,operating,7369042500.0,0.1266,9,7.257,PEAK_CYCLE,12,67.5,2023-05-26
